,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antarctica_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_Alberta,Canada_British Columbia,Canada_Diamond Princess,Canada_Grand Princess,Canada_Manitoba,Canada_New Brunswick,Canada_Newfoundland and Labrador,Canada_Northwest Territories,Canada_Nova Scotia,Canada_Nunavut,Canada_Ontario,Canada_Prince Edward Island,Canada_Quebec,Canada_Repatriated Travellers,Canada_Saskatchewan,Canada_Yukon,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, North_nan","Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Guernsey,United Kingdom_Isle of Man,United Kingdom_Jersey,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Winter Olympics 2022_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
13,2021-12-10,157603,203215,212434,19440,65371,0,4159,5354440,342115,2196,85447,307,2167,991,240,134911,1123,1213648,602137,22881,277997,1578819,26668,671432,1929772,31033,24897,2649,549638,280980,196090,22189181,15283,713083,16334,526024,20666,38489,120327,107549,338428,222013,0,13,69507,9366,2078,2070,8655,676,636171,397,460430,13,81646,1580,11912,5703,1778370,1008,1196,610,1330,344,3333,478,159,190,1458,2033,1637,12482,68315,1199,1148,1620,959,585,787,77,122,30,719,1033,2905,265,1296,537,1,12510,981,1763,1563,5089695,4560,19066,59851,567995,61882,648003,963493,140030,2312736,4275,1774,542794,712,13514,6233,409862,532430,367456,119803,13612,7616,227446,51172,372868,52577,202676,46304,46334,55080,46251,21088,12479,63863,1674,94,4040,454,7967415,37551,9998,882822,6423520,131246,994901,5913,621844,6447,30798,38453,25744,27,378423,1182922,19159,34682633,4258752,6150843,2087247,614952,1349385,5185270,91652,1727794,1003428,1062279,255932,2,0,510583,161183,413637,183863,86148,260658,686725,22448,5835,377450,5297,491773,93429,9,44800,62147,2683523,92846,18404,40357,4,39742,62721,3911714,1,369013,4054,680891,159433,951267,152965,131230,823786,16549,3119,17560,4628,2863838,2,12781,13449,7149,216451,218723,310781,304679,1288761,8,480217,35835,463650,2251027,2836200,3785036,1185036,245030,1791502,9782723,100556,2795,13086,5692,3,6464,3733,550136,74065,1271794,23806,6421,272433,1272991,437689,20,23074,3112469,12873,5290273,571426,44529,865,51167,1229217,1111923,49101,16721,17493,26309,2160780,19829,26372,1,79237,719247,9002968,127944,3717640,742641,1523,5764,2816,7839,0,83,7485,4936,12441,15223,44,4,3119,10719165,49862254,402149,195246,6,437113,1382272,463573,0,10056,210724,155817
14,2021-12-11,157611,203524,212652,19440,65397,0,4159,5356885,342405,2197,85924,306,2168,1008,240,135959,1123,1216765,603254,22881,278037,1578996,26740,673269,1929772,31033,24897,2649,551516,280980,196090,22191865,15343,714156,16334,526381,20666,38496,120343,107549,338428,222013,0,13,69507,9492,2078,2070,8784,676,637728,397,464227,13,81780,1580,11912,5703,1781227,1008,1196,610,1331,344,3334,486,159,190,1458,2034,1637,12483,68315,1199,1158,1620,959,585,788,77,122,30,720,1035,2913,265,1298,537,1,12512,981,1765,1601,5091508,4564,19066,59851,567995,61896,651863,963566,140458,2325181,4275,1813,548400,712,13514,6233,410087,533190,368335,119803,13612,7629,227902,52174,373000,52577,204479,46304,46334,55080,46251,21088,12479,63863,1674,94,4040,454,8021334,37591,9998,886364,6477217,131412,999652,5913,622168,6447,30798,38453,25744,27,378423,1182922,19159,34690510,4258980,6152524,2087497,618956,1349741,5206305,91725,1727925,1006136,1062833,256134,2,0,517271,161193,413672,183931,88046,261463,688515,22448,5835,377450,5297,493574,93429,9,45794,62230,2688149,93064,18504,40468,4,39778,62781,3914706,1,369402,4093,681760,159635,951380,153408,132271,823980,16575,3129,17572,4628,2880426,2,12884,13449,7149,217063,219100,314258,304679,1289049,8,480573,35835,463650,2252846,2836360,3808798,1190409,245188,1791502,9812538,100584,2796,13086,5692,3,6464,3733,550189,74076,1273103,23806,6421,272992,1280370,439169,20,23074,3129622,12873,5290190,572188,44529,865,51167,1229217,1111923,49189,16731,17493,26309,2164859,19829,26372,1,80049,719434,9022223,127944,3728246,742719,1523,5764,2816,7871,0,83,7508,4985,12519,15341,44,4,3130,10771444,49918839,402383,195524,6,437887,1398413,463573,0,10063,210959,165002
15,2021-12-12,157633,203787,212848,19440,65404,0,4162,5358455,342538,2200,86453,328,2176,1021,240,137227,1123,1221586,604480,22881,278065,1579325,26740,674723,1929772,31033,24897,2649,553108,280980,196090,22193480,15348,714688,16334,526661,20666,38503,120355,107549,338428,222013,0,13,69507,9604,2078,2070,8895,676,639246,397,465980,13,81817,1580,11912,5703,1782804,1008,1198,610,1331,344,3339,490,159,190,1458,2034,1637,12488,68315,1199,1163,1621,959,586,788,77,122,30,721,1035,2918,265,1298,537,1,12511,981,1767,1676,5093534,4567,19066,59851,567995,61905,654202,963628,140851,2334289,4372,1831,554389,712,13514,6233,410265,533457,369198,121127,13612,7646,228279,52643,373115,52577,205603,46304,46334,55080,46251,21088,12479,63863,1674,94,4040,454,8065182,37591,10034,889286,6509863,131547,1002877,5915,622229,6448,30798,38554,25744,27,378423,1182922,19159,34697860,4259143,6154813,2087837,623623,1350215,5225517,91765,1728023,1010033,1063410,256335,2,0,523088,161200,413711,183965,89320,261944,690054,23102,5835,378105,5327,495018,93429,9,45794,62265,2691639,93119,18591,40546,4,39806,62873,3917361,1,369659,4093,682326,159788,951482,153674,132849,824222,16593,3138,17589,4632,2894209,2,12986,13449,7154,217481,219408,317880,304714,1289293,8,480781,35927,463650,2254373,2836592,3828248,1194288,245354,1793149,9842021,100634,2796,13086,5722,3,6464,3733,550240,74086,1274047,23806,6421,273362,1286336,439952,20,23074,3167497,12873,5290190,572902,44529,865,51202,1229217,1111923,49272,16737,17493,26309,2168646,19829,26400,1,80607,719586,9040179,127973,3733967,742802,1523,5764,2816,7871,0,83,7525,5084,12580,15439,44,4,3137,10819515,49971147,402509,195747,6,438683,1413051,463573,0,10069,211077,167140
16,2021-12-13,157648,203925,213058,19440,65404,0,4162,5361967,342604,2204,87248,313,2180,1020,240,138409,1124,1224847,604998,22907,278065,1579710,26814,675734,1959193,31033,24897,2649,553108,281903,196090,22196250,15362,714688,16334,526911,20886,38503,120370,107549,339291,223142,0,13,69979,9704,2093,2071,9009,676,640952,420,467608,13,81852,1597,11961,5703,1784165,1008,1198,610,1333,344,3343,497,159,190,1458,2035,1638,12490,68315,1200,1168,1621,959,586,788,77,122,30,722,1035,2924,265,1298,537,1,12502,981,1770,1721,5095821,4569,19066,59851,567995,61905,654655,963693,141566,2338402,4413,1876,562188,712,13514,6233,410412,533588,369198,121200,13612,7656,228596,53509,373240,52593,206872,46421,46334,55375,46410,21088,12515,63863,1683,95,4059,454,8076647,37591,10034,890813,6531606,131547,1006706,5915,622237,6448,30798,38554,25758,27,378615,1198939,19547,34703644,4259249,6157519,2088359,628306,1351015,5238221,91802,1728090,1015289,1063809,256484,2,0,528652,161208,413711,183991,90458,262215,690841,23102,5844,378816,5401,495856,94300,9,45794,62380,2695143,93246,18627,40624,4,39834,62930,3918216,1,370003,4114,682727,159901,951544,153787,133090,824535,16593,3138,17598,4632,2906969,2,13067,13449,7163,217481,219490,317880,304724,1289543,8,480781,35937,463828,2254373,2836803,3839625,1196602,245523,1793643,9871229,100634,2796,13098,5722,3,6464,3733,550304,74092,1275214,23901,6422,273701,1289252,440633,20,23074,3180785,12904,5339992,573649,44877,865,51202,1229217,1135363,49272,16742,17493,26309,2172044,19829,26416,1,80607,719586,9058975,128100,3738390,742894,1523,5764,2842,7871,0,83,7546,5148,12635,15533,44,4,3137,10873468,50156629,402509,195958,6,438683,1428428,464341,0,10072,211234,167140
17,2021-12-14,157660,204301,213288,20136,65431,11,4177,5366522,342765,2210,88595,328,2188,1057,240,139804,1125,1228109,605920,22907,278149,1580005,26949,676512,1968269,31152,24897,2649,554999,282587,197644,22200629,15363,718651,16672,527274,20886,38509,120382,107662,339541,223661,0,13,70140,9813,2093,2071,9136,676,643227,420,469355,13,81899,1602,11961,5703,1785124,1008,1198,610,1333,344,3347,499,159,190,1458,2035,1638,12495,68315,1200,1171,1621,959,587,788,77,122,30,728,1036,2927,265,1298,537,1,12515,981,1773,1767,5097680,4572,19066,59851,568305,61907,657726,963751,142228,2350338,4477,1876,570502,712,13514,6257,410720,534176,370819,121267,13612,7675,229214,54731,373564,52593,209228,46421,46334,55375,46410,21129,12525,67237,1683,96,4059,454,8136637,37626,10045,894801,6562429,131547,1012659,5915,622525,6450,30814,38618,25865,27,378615,1202514,19708,34710628,4259439,6160303,2088833,632177,1351776,5258886,91843,1728218,1019691,1064365,256815,2,0,536495,161216,413790,184027,91816,263145,692315,23223,5844,379328,5512,497399,94511,9,45794,62615,2699240,93370,18718,40724,4,39878,62989,3918987,1,370459,4114,683333,160111,951763,154520,133090,824764,16646,3156,17618,4656,2920438,2,13143,13449,7170,218596,219843,328747,304741,1289913,8,481438,35962,463926,2255318,2836868,3857085,1200193,245690,1794589,9899139,100763,2796,13105,5723,3,6719,3733,550369,74094,1276761,23920,6423,274143,1295909,442347,20,23074,3204642,12904,5366128,576194,45112,865,51289,1238689,1143534,49423,16752,17493,26309,2174906,19830,26416,1,81857,719903,9080452,128187,3746106,743004,1592,5784,2842,7960,0,83,7589,5228,12731,15615,44,4,3141,10932545,50269448,402978,196094,7,439089,1443648,464751,0,10075,211705,172012
18,2021-12-15,157665,204627,213533,20136,65565,11,4177,5371341,342977,2222,90333,343,2210,1081,241,141415,1125,1231043,607076,22950,278202,1580302,27027,678277,1980120,31187,24907,2652,556765,283109,197644,22205707,15372,720376,16672,527503,21143,38527,120390,107662,339997,224245,0,13,70340,9973,2106,2076,9314,676,646361,420,471741,13,81960,1606,11961,5703,1786184,1009,1198,610,1336,344,3353,499,159,190,1458,2035,1638,12496,68316,1200,1173,1621,959,587,788,77,122,30,731,1036,2929,265,1298,537,1,12539,981,1774,1823,5099746,4576,19066,61932,568373,61943,662397,963813,142878,2367076,4477,1917,579275,712,13526,6286,410926,534757,371698,121267,13617,7686,229869,56200,373860,52604,211061,46510,46335,55375,46597,21139,12525,67237,1683,96,4059,454,8202064,37681,10045,898079,6613730,131840,1017445,5915,622866,6452,30814,38684,25879,27,378685,1208020,19861,34718602,4259644,6162954,2089259,636407,1352403,5282076,91868,1728377,1024032,1064992,257614,2,0,544117,161227,413847,184055,93061,264031,694256,23478,5844,379816,5552,499629,95222,9,45794,62933,2703140,93532,18855,40892,4,39924,65737,3924638,1,370951,4114,684250,160270,951984,155495,133444,825016,16673,3162,17657,4662,2936761,2,13238,13493,7176,220020,220169,334488,304761,1290214,8,481438,35966,464004,2256796,2836915,3881349,1205993,245855,1795418,9927150,100888,2797,13115,5723,3,6807,3733,550457,74105,1278120,23960,6434,274617,1302459,443873,20,23074,3231031,12969,5393268,576966,45112,865,51323,1242733,1154701,49493,16759,17493,26483,2178276,19830,26442,1,82563,720143,9100324,128279,3754567,743152,1592,5784,2842,8007,0,83,7629,5286,12812,15731,44,4,3151,11010286,50415294,403293,196303,7,439444,1459175,465094,0,10081,212278,177690
19,2021-12-16,157725,204928,213745,20549,65648,11,4178,5376642,343157,2242,92532,351,2227,1145,243,142907,1125,1235171,608060,22971,278257,1580559,27071,679873,1980120,31217,24907,2652,558565,283784,199864,22209368,15376,721819,16672,527714,21422,38541,120397,107662,340470,224998,0,13,70551,10150,2106,2082,9601,676,649578,420,474477,13,82015,1614,11961,5703,1787676,1009,1199,610,1336,344,3359,506,159,190,1458,2035,1638,12506,68316,1200,1177,1621,959,587,788,77,122,30,736,1036,2932,265,1299,537,1,12557,981,1779,1867,5101466,4589,19179,63388,568428,61998,666162,963885,143510,2378728,4477,1937,589274,712,13526,6286,411014,535414,372599,121384,13617,7713,230514,57842,374402,52604,213160,46590,46342,55375,46827,21139,12557,67237,1683,96,4059,454,8262620,37681,10045,901202,6670407,131911,1022141,5915,623195,6455,30814,38728,25907,27,378685,1213318,20044,34726049,4259857,6165454,2089669,640548,1353281,5308180,91927,1728540,1027844,1065538,258557,2,0,551551,161235,413891,184094,94554,264965,696168,23903,5844,380464,5593,501594,95759,9,45794,63408,2707402,93629,18938,41059,4,39964,65773,3927265,1,371410,4114,685114,160457,952189,156729,134154,825176,16716,3175,17693,4664,2952128,2,13317,13493,7185,221071,220467,339008,304783,1290491,8,481824,35966,464004,2258456,2837016,3903445,1211130,246024,1796230,9955308,101030,2798,13127,5723,3,6915,3735,550542,74115,1279445,24047,6434,274972,1310588,445228,20,23074,3255816,13049,5422168,577724,45112,865,51323,1246755,1165778,49565,16771,17493,26483,2181960,19830,26466,1,83130,720518,9118424,128369,3764485,743352,1592,5815,2886,8036,0,83,7683,5369,12895,15849,44,4,3151,11097851,50557020,403582,196522,7,439935,1493237,465094,0,10086,213139,182057
20,2021-12-17,157734,205224,214044,20549,65760,11,4186,5382290,343350,2260,95000,348,2258,1143,244,144411,1125,1238100,608815,22995,278309,1580750,27126,681517,1990160,31246,24907,2656,560684,284272,199864,22213731,15385,723433,16672,527931,21422,38557,120405,107662,341023,225785,0,13,70785,10313,2152,2082,9995,676,653590,420,478245,13,82069,1621,11961,5703,1789109,1009,1200,610,1336,344,3366,516,159,190,1458,2035,1638,12513,68316,1202,1178,1621,959,588,788,77,122,30,738,1036,2945,265,1299,539,1,12580,981,1780,1944,5103269,4606,19179,64448,568538,62032,669940,963958,144205,2388253,4639,1969,600468,712,13527,6286,411266,536129,373509,121437,13618,7731,231117,58876,375019,52623,215150,46690,46342,55375,46827,21180,12581,67237,1683,96,4059,454,8320607,37743,10051,904181,6721375,131911,1026902,5919,623449,6455,30814,38751,25907,27,378685,1218295,20232,34726049,4260148,6167650,2090026,644143,1354001,5336795,91972,1728701,1031549,1065597,260166,2,0,558864,161246,413972,184123,96256,265806,697774,24298,5844,381023,5647,503324,96108,9,45794,63944,2711764,93733,19064,41280,4,39990,65840,3927265,1,371850,4339,685798,160655,952398,158111,134694,825445,16751,3179,17720,4664,2966744,2,13366,13493,7185,222655,220794,343697,304783,1290491,8,482677,36004,464096,2260180,2837464,3923472,1215774,246188,1796973,9982735,101183,2801,13136,5758,3,7007,3735,550622,74129,1280644,24047,6452,275384,1316172,446506,20,23169,3276529,13309,5455527,578439,45112,865,51361,1250885,1175721,49631,16786,17493,26483,2185497,19832,26550,1,83837,720518,9136565,128578,3773700,743586,1592,5815,2886,8097,0,83,7730,5459,12974,15998,44,4,3158,11190354,50749666,403899,196739,7,440398,1508473,465094,0,10092,214433,189567
21,2021-12-18,157745,205549,214330,20549,65868,11,4198,5386453,343506,2278,97558,360,2297,1216,247,145570,1125,1240798,609397,22995,278410,1580872,27169,683172,1999764,31246,24907,2656,563858,284272,199864,22216112,15386,724337,16672,528101,21422,38573,120410,107662,341023,225785,0,13,70785,10446,2175,2082,10421,676,657620,420,481876,13,82130,1621,11961,5703,1790524,1009,1200,610,1340,347,3374,523,159,190,1458,2035,1638,12518,68316,1202,1178,1621,959,588,791,77,122,30,753,1037,2959,265,1300,540,1,12596,981,1783,1975,5105285,4649,19179,64448,568538,62077,673427,964035,144713,2397246,4639,1969,609062,712,13528,6286,411449,536776,374411,121484,13618,7753,231694,59714,375810,52623,217322,46690,46342,55375,46827,21180,12581,67237,1683,96,4059,454,8379143,37743,10051,906965,6764188,131911,1031239,5919,623662,6456,30814,38817,25920,27,378685,1218295,20232,34733194,4260380,6169011,2090208,651476,1354697,5364852,92018,1728880,1033469,1066534,262335,2,0,565098,161258,414023,184163,97505,266716,699464,24733,5844,381023,5647,505089,96108,9,47295,64412,2715847,93864,19192,41571,4,40027,65870,3930015,1,372154,4386,686500,160818,952628,158111,136921,825603,16778,3193,17747,4684,2980003,2,13425,13493,7199,222655,221095,347402,304783,1291108,8,482677,36004,464096,2263739,2837555,3942864,1220836,246367,1797706,10009866,101413,2801,13136,5758,3,7007,3735,550738,74141,1281659,24047,6471,275655,1321091,447794,20,23169,3292609,13309,5455527,579134,45112,865,51406,1250885,1175721,49693,16799,17493,26483,2188629,19833,26550,1,84793,720853,9154209,128764,3781506,743586,1592,5815,2886,8097,0,83,7778,5548,13037,16116,44,4,3163,11279428,50829422,404255,196900,7,440784,1524368,465094,0,10097,215472,189567
22,2021-12-19,157787,205777,214592,20549,65938,11,4198,5389707,343636,2291,100040,360,2356,1401,250,146859,1125,1243144,610318,22995,278499,1581083,27169,684628,1999764,31246,24907,2657,564747,284272,199864,22217570,15402,724793,16672,528253,21422,38589,120416,107662,341023,225785,0,13,70785,10554,2213,2082,10897,676,661460,420,485722,13,82208,1621,11961,5703,1791776,1009,1204,610,1340,354,3384,537,159,190,1458,2035,1638,12526,68316,1203,1185,1622,959,588,792,77,122,30,778,1037,2975,265,1301,541,1,12634,981,1785,1987,5107323,4649,19179,64448,568538,62077,675363,964097,145161,2403248,4735,1969,617274,712,13535,6286,411721,537032,375330,121530,13618,7763,232120,60036,376375,52623,218936,46690,46342,55375,46827,21180,12581,67237,1683,96,4059,454,8427616,37743,10051,909160,6793536,131911,1034070,5919,623731,6456,30814,38870,25920,27,378685,1218295,20232,34746838,4260544,6170979,2090480,656600,1355491,5389155,92018,1729030,1036665,1066934,263707,2,0,570414,161262,414098,184195,98572,267139,700943,25528,5844,381749,5661,506505,96108,9,47295,64741,2718955,93957,19306,41853,4,40083,65890,3932545,1,372200,4406,687123,160995,952814,159904,138184,825736,16807,3204,17770,4684,2992157,2,13495,13493,7199,223483,221285,350424,304843,1291467,8,483063,36004,464096,2265320,2837577,3958840,1225102,246537,1798205,10037546,101582,2801,13149,5758,3,7007,3735,550842,74161,1282461,24047,6505,275910,1325153,448562,20,23169,3308074,13309,5455527,579685,45112,865,51416,1250885,1175721,49751,16805,17493,26483,2191528,19833,26678,1,85422,721031,9171119,129061,3785395,744137,1592,5815,2886,8097,0,83,7822,5662,13097,16226,44,4,3163,11361387,50918617,404460,197074,7,441562,1540478,465094,0,10101,216508,191673
23,2021-12-20,157797,205897,214835,21062,66086,11,4198,5395044,343708,2307,103073,371,2442,1513,254,148089,1125,1245128,610895,23112,278600,1581343,27218,685462,2017154,31294,24907,2657,564747,285133,204701,22220209,15412,726794,16672,528380,22639,38596,120423,108026,342948,228335,0,13,71590,10672,2240,2082,11382,676,666341,420,490293,13,82267,1650,11961,5703,1792902,1009,1205,610,1345,354,3394,540,159,190,1458,2035,1638,12533,68316,1203,1185,1622,959,588,792,77,122,30,778,1037,2980,265,1302,542,1,12662,981,1785,1998,5109022,4677,19179,67298,568538,62166,675730,964176,145996,2406989,4735,1969,627356,712,13538,6430,411883,537220,376233,121530,13618,7779,232506,61146,377056,52651,220690,46732,46342,55375,46989,21180,12638,67237,1683,96,4059,454,8442487,37830,10051,910456,6809622,132132,1037759,5920,623795,6456,30814,38891,25923,27,378685,1228400,20890,34752164,4260677,6173369,2090844,661388,1356847,5405360,92089,1729139,1040243,1067309,264727,2,0,575615,161265,414178,184218,99396,267465,701749,25609,5916,382341,5703,507154,97029,9,47295,65223,2721544,94057,19365,42105,4,40126,67001,3934102,1,372429,4406,687432,161127,952916,160457,139518,825954,16848,3213,17807,4696,3001461,2,13531,13493,7214,225255,221411,354465,304874,1291737,8,483386,36004,464703,2265320,2837730,3968450,1227854,246714,1798629,10064290,101889,2808,13166,5758,3,7160,3735,550988,74183,1282461,24128,6510,276105,1327031,449149,20,23169,3316585,13614,5535231,580209,45901,865,51416,1250885,1196208,49806,16816,17493,26483,2194053,19833,26742,1,85873,721103,9189881,129319,3788209,744438,1629,5917,2886,8097,0,83,7843,5734,13154,16342,45,4,3172,11453121,51158651,404821,197268,7,441562,1555455,466669,0,10102,217117,195079
