,date,Afghanistan_nan,Albania_nan,Algeria_nan,Andorra_nan,Angola_nan,Antigua and Barbuda_nan,Argentina_nan,Armenia_nan,Australia_Australian Capital Territory,Australia_New South Wales,Australia_Northern Territory,Australia_Queensland,Australia_South Australia,Australia_Tasmania,Australia_Victoria,Australia_Western Australia,Austria_nan,Azerbaijan_nan,Bahamas_nan,Bahrain_nan,Bangladesh_nan,Barbados_nan,Belarus_nan,Belgium_nan,Belize_nan,Benin_nan,Bhutan_nan,Bolivia_nan,Bosnia and Herzegovina_nan,Botswana_nan,Brazil_nan,Brunei_nan,Bulgaria_nan,Burkina Faso_nan,Burma_nan,Burundi_nan,Cabo Verde_nan,Cambodia_nan,Cameroon_nan,Canada_nan,Central African Republic_nan,Chad_nan,Chile_nan,China_Anhui,China_Beijing,China_Chongqing,China_Fujian,China_Gansu,China_Guangdong,China_Guangxi,China_Guizhou,China_Hainan,China_Hebei,China_Heilongjiang,China_Henan,China_Hong Kong,China_Hubei,China_Hunan,China_Inner Mongolia,China_Jiangsu,China_Jiangxi,China_Jilin,China_Liaoning,China_Macau,China_Ningxia,China_Qinghai,China_Shaanxi,China_Shandong,China_Shanghai,China_Shanxi,China_Sichuan,China_Tianjin,China_Tibet,China_Unknown,China_Xinjiang,China_Yunnan,China_Zhejiang,Colombia_nan,Comoros_nan,Congo (Brazzaville)_nan,Congo (Kinshasa)_nan,Costa Rica_nan,Cote d'Ivoire_nan,Croatia_nan,Cuba_nan,Cyprus_nan,Czechia_nan,Denmark_Faroe Islands,Denmark_Greenland,Denmark_nan,Diamond Princess_nan,Djibouti_nan,Dominica_nan,Dominican Republic_nan,Ecuador_nan,Egypt_nan,El Salvador_nan,Equatorial Guinea_nan,Eritrea_nan,Estonia_nan,Eswatini_nan,Ethiopia_nan,Fiji_nan,Finland_nan,France_French Guiana,France_French Polynesia,France_Guadeloupe,France_Martinique,France_Mayotte,France_New Caledonia,France_Reunion,France_Saint Barthelemy,France_Saint Pierre and Miquelon,France_St Martin,France_Wallis and Futuna,France_nan,Gabon_nan,Gambia_nan,Georgia_nan,Germany_nan,Ghana_nan,Greece_nan,Grenada_nan,Guatemala_nan,Guinea-Bissau_nan,Guinea_nan,Guyana_nan,Haiti_nan,Holy See_nan,Honduras_nan,Hungary_nan,Iceland_nan,India_nan,Indonesia_nan,Iran_nan,Iraq_nan,Ireland_nan,Israel_nan,Italy_nan,Jamaica_nan,Japan_nan,Jordan_nan,Kazakhstan_nan,Kenya_nan,Kiribati_nan,"Korea, South_nan",Kosovo_nan,Kuwait_nan,Kyrgyzstan_nan,Laos_nan,Latvia_nan,Lebanon_nan,Lesotho_nan,Liberia_nan,Libya_nan,Liechtenstein_nan,Lithuania_nan,Luxembourg_nan,MS Zaandam_nan,Madagascar_nan,Malawi_nan,Malaysia_nan,Maldives_nan,Mali_nan,Malta_nan,Marshall Islands_nan,Mauritania_nan,Mauritius_nan,Mexico_nan,Micronesia_nan,Moldova_nan,Monaco_nan,Mongolia_nan,Montenegro_nan,Morocco_nan,Mozambique_nan,Namibia_nan,Nepal_nan,Netherlands_Aruba,"Netherlands_Bonaire, Sint Eustatius and Saba",Netherlands_Curacao,Netherlands_Sint Maarten,Netherlands_nan,New Zealand_Cook Islands,New Zealand_nan,Nicaragua_nan,Niger_nan,Nigeria_nan,North Macedonia_nan,Norway_nan,Oman_nan,Pakistan_nan,Palau_nan,Panama_nan,Papua New Guinea_nan,Paraguay_nan,Peru_nan,Philippines_nan,Poland_nan,Portugal_nan,Qatar_nan,Romania_nan,Russia_nan,Rwanda_nan,Saint Kitts and Nevis_nan,Saint Lucia_nan,Saint Vincent and the Grenadines_nan,Samoa_nan,San Marino_nan,Sao Tome and Principe_nan,Saudi Arabia_nan,Senegal_nan,Serbia_nan,Seychelles_nan,Sierra Leone_nan,Singapore_nan,Slovakia_nan,Slovenia_nan,Solomon Islands_nan,Somalia_nan,South Africa_nan,South Sudan_nan,Spain_nan,Sri Lanka_nan,Sudan_nan,Summer Olympics 2020_nan,Suriname_nan,Sweden_nan,Switzerland_nan,Syria_nan,Taiwan*_nan,Tajikistan_nan,Tanzania_nan,Thailand_nan,Timor-Leste_nan,Togo_nan,Tonga_nan,Trinidad and Tobago_nan,Tunisia_nan,Turkey_nan,Uganda_nan,Ukraine_nan,United Arab Emirates_nan,United Kingdom_Anguilla,United Kingdom_Bermuda,United Kingdom_British Virgin Islands,United Kingdom_Cayman Islands,United Kingdom_Channel Islands,United Kingdom_Falkland Islands (Malvinas),United Kingdom_Gibraltar,United Kingdom_Isle of Man,United Kingdom_Montserrat,"United Kingdom_Saint Helena, Ascension and Tristan da Cunha",United Kingdom_Turks and Caicos Islands,United Kingdom_nan,United States_nan,Uruguay_nan,Uzbekistan_nan,Vanuatu_nan,Venezuela_nan,Vietnam_nan,West Bank and Gaza_nan,Yemen_nan,Zambia_nan,Zimbabwe_nan
91,2021-07-13,82586,130053,102594,13796,34500,1222,4314593,217810,121,0,180,1675,799,221,19893,1018,639035,330873,11961,265013,889167,4074,422374,0,12961,8000,1986,383441,185991,69931,17037027,256,396642,13333,149767,773,32258,54489,35261,1397565,6859,4777,1540595,998,1063,592,657,193,2717,273,145,181,1310,1599,1291,11665,63648,1049,392,738,936,570,424,53,75,18,621,876,2178,252,1075,392,1,33,977,371,1337,4299931,3798,11759,28801,308570,48278,352197,212023,39061,1637251,778,51,290841,699,11454,194,276227,437167,219525,74708,8583,5906,127936,18533,262102,2221,46000,9995,18878,2250,98,2964,58,30781,462,26,1399,438,340616,24941,5928,360558,3634550,94612,93764,160,282911,3640,23416,19260,12961,27,94731,741663,6476,30104659,2139601,3056160,1320260,23364,836185,4105236,41090,787975,741031,471323,180624,0,155491,105495,359025,119694,2174,134703,534725,6593,2606,181572,2977,268198,69897,7,40845,34000,753327,72569,10655,30192,4,20395,1534,2056317,1,250545,2552,114872,98576,526168,74211,78908,623105,11029,1631,12225,2589,0,0,2722,4225,5245,164623,150139,17998,260826,915343,0,397152,16975,396450,2047805,1408634,2652604,850034,221549,1046447,5174813,34567,423,5199,2149,3,5002,2327,484883,42547,0,16072,4007,62453,255300,252919,20,7266,1961448,10514,150376,247569,30647,0,19584,0,317600,21893,11901,13581,183,26873,8980,13721,0,28213,406349,5360012,62213,2239680,631294,109,2481,312,613,4162,63,4266,1578,19,4,2400,0,0,365219,112018,3,269971,9553,310027,4147,163681,48102
92,2021-07-14,82586,130059,103192,13796,34584,1222,4326403,217896,121,0,182,1679,799,221,19891,1018,639154,330946,12035,265129,897412,4074,423404,0,12996,8081,2018,383441,186382,69931,17128429,256,397003,13333,151442,773,32276,55365,35261,1397993,6859,4777,1543171,998,1063,592,659,193,2721,273,145,181,1310,1599,1291,11669,63648,1050,392,738,936,570,425,53,75,18,621,876,2185,252,1076,392,1,35,977,376,1337,4317436,3798,11759,28801,311761,48331,352251,215979,39061,1637367,778,51,291240,699,11457,194,276843,437167,220530,74851,8591,5948,128042,18557,262167,2221,46000,9995,18878,2250,98,2964,58,30781,462,26,1399,438,340616,24964,5962,361327,3635420,94612,93764,160,284613,3651,23459,19435,12961,27,95000,741896,6476,30143850,2157363,3069943,1326073,23364,836556,4106315,42122,789749,741540,471323,180624,0,156509,105509,360746,120731,2174,134916,534768,6601,2622,181987,2984,268230,69949,7,40845,34139,759704,72678,10908,30192,4,20470,1534,2061595,1,250628,2555,118219,98599,527256,74392,80421,624711,11039,1631,12225,2595,0,0,2723,4225,5253,164652,150146,17998,262174,916373,0,398300,16975,397953,2047805,1414817,2652581,852269,221665,1046537,5195394,35582,435,5230,2159,3,5002,2327,486011,42685,0,16072,4035,62467,255300,252914,20,7267,1970516,10514,150376,253014,30647,0,19703,0,317600,21896,11964,13600,183,26873,9021,13746,0,28451,413155,5365075,63140,2241165,632775,109,2481,312,614,4281,63,4266,1578,19,4,2400,0,0,365852,112546,3,270996,9624,310239,4151,164924,49053
93,2021-07-15,82586,130061,103809,13829,34620,1222,4345549,218022,121,0,183,1679,805,221,19892,1019,639239,331020,12035,265263,905807,4156,424546,0,13025,8081,2027,386591,186872,73380,17141848,256,397076,13335,153609,773,32310,56178,35261,1398302,6859,4777,1545186,998,1063,592,660,193,2724,273,145,181,1310,1599,1291,11675,63648,1050,392,738,936,570,425,53,75,18,623,876,2185,252,1077,392,1,34,977,376,1337,4335929,3812,11759,28801,312474,48350,352332,219745,39061,1637441,779,51,291712,699,11457,194,277426,437167,221516,74995,8591,6020,128042,18585,262206,2748,46000,9995,18883,2250,98,2964,58,30781,462,26,1399,438,340929,24964,5991,362491,3636120,94796,93764,160,286201,3664,23478,19545,12961,27,95311,742270,6476,30183876,2176412,3086017,1332578,23364,837125,4109579,43157,791595,742065,477248,180624,0,157113,105514,362393,121760,2174,134980,534937,6601,2652,182359,2985,268247,70041,7,40862,34583,765799,72833,11167,30202,4,20521,1534,2068175,1,250719,2558,121953,98619,528645,74918,82405,626468,11042,1631,12226,2595,0,0,2729,4225,5267,164662,150154,17998,263752,917329,0,399471,16975,399438,2052427,1418856,2652655,854537,221805,1046610,5216331,36478,435,5241,2179,3,5002,2332,486918,42843,0,16072,4075,62481,255300,252937,20,7268,1982122,10514,150376,253953,30647,0,19825,0,317600,21901,12083,13631,183,26873,9082,13766,0,28706,419641,5370178,64096,2242310,634272,109,2481,312,614,4281,63,4272,1578,19,4,2400,0,0,366690,112941,3,272029,9688,310329,4154,166388,49774
94,2021-07-16,82586,130067,104397,13844,34724,1224,4363105,218128,121,0,183,1685,811,221,19893,1021,639352,331112,12066,265386,914343,4156,425907,0,13035,8081,2038,386591,187213,73380,17252650,256,397160,13335,155959,773,32371,57027,35261,1398654,6859,4777,1547042,998,1063,592,660,193,2732,273,145,181,1310,1599,1291,11677,63648,1050,392,738,936,570,425,53,75,18,624,876,2190,253,1080,392,1,39,977,381,1337,4353957,3819,11759,28801,313223,48376,352430,224265,39061,1637541,780,51,292099,699,11457,194,277978,437167,222315,75136,8591,6043,128077,18666,262237,3218,46000,9995,18887,2250,98,2964,58,30781,462,26,1399,438,341209,24973,5991,362957,3636960,94796,93764,160,288118,3678,23495,19665,12961,27,95839,742632,6476,30227792,2204491,3101618,1340383,23364,837587,4110649,44207,793487,742516,480489,180624,0,157960,105531,363992,122923,2174,134980,535051,6601,2652,182785,2989,268277,70150,7,40879,34685,772541,72930,11167,30208,4,20568,1534,2074145,1,250798,2562,125882,98641,529853,75125,84613,628243,11042,1631,12233,2595,0,0,2729,4225,5269,164666,150159,17998,263752,918329,0,400592,16975,400910,2054757,1421372,2652743,857108,221913,1046691,5237909,37210,471,5243,2188,3,5002,2332,488883,42973,0,16322,4089,62498,255300,252961,20,7268,2009456,10514,150376,254871,30647,0,20013,0,317600,21906,12131,13631,183,26873,9213,13766,0,28917,424786,5375262,65083,2243280,635759,111,2482,385,617,4281,63,4278,1580,19,4,2400,0,0,367457,113261,3,273341,10020,310329,4154,168052,51139
95,2021-07-17,82586,130072,104992,13844,34732,1224,4379169,218242,121,0,183,1685,813,221,19895,1021,639422,331200,12066,265521,923163,4156,427025,0,13035,8081,2038,389170,187213,73380,17254329,260,397170,13340,158969,773,32421,57955,35261,1398940,6859,4777,1549660,998,1064,592,665,193,2735,273,145,181,1310,1599,1291,11682,63648,1053,392,738,936,570,425,53,75,18,624,876,2200,253,1081,394,1,36,977,381,1337,4372434,3819,11759,28801,313223,48405,352529,230140,39061,1637717,800,52,292468,699,11457,195,278707,437167,223213,75136,8591,6043,128110,18768,262265,3377,46000,9995,18887,2250,98,2964,58,30781,462,26,1399,438,341351,24973,5991,363318,3637480,95024,93764,160,290113,3691,23516,19805,12961,27,95839,742632,6476,30269796,2232394,3118349,1348303,23364,837840,4112977,45282,795232,742730,483380,181682,0,158953,105534,365507,124058,2174,135014,535216,6601,2705,182785,2989,268319,70150,7,40891,34749,779170,73072,11670,30213,4,20631,1534,2080483,1,250861,2563,130612,98664,530801,76269,86666,630407,11046,1633,12241,2601,0,0,2743,4225,5270,164672,150168,17998,263752,919163,0,401758,16975,402305,2056952,1428504,2652951,860449,222011,1046719,5258917,38186,483,5256,2196,3,5002,2336,489553,43127,0,16322,4115,62512,255300,252994,20,7268,2028881,10514,150376,255833,30647,0,20126,0,317600,21911,12207,13659,183,26873,9265,13817,0,29086,429646,5380752,66080,2244385,637267,111,2482,420,617,4448,63,4285,1580,19,4,2400,0,0,367967,113825,3,274522,10312,310525,4156,169320,51923
96,2021-07-18,82586,130074,105604,13844,34755,1224,4394695,218331,121,0,183,1686,814,221,19898,1021,639573,331294,12066,265638,932008,4058,428202,0,13035,8081,2042,390745,187213,73380,17304814,260,397174,13340,161859,773,32455,58930,35261,1399230,6859,4777,1551119,998,1064,592,667,193,2741,273,145,181,1310,1599,1291,11682,63648,1053,392,739,936,570,425,53,75,18,624,876,2201,253,1084,395,1,35,977,383,1337,4389277,3837,11759,29205,313223,48445,352613,241314,39061,1637729,820,52,292825,699,11461,195,279714,443880,223213,75136,8591,6043,128110,18887,262314,3765,46000,9995,18887,2250,98,2964,58,30781,462,26,1399,438,341381,24973,6015,365019,3638720,95147,93764,160,291784,3706,23571,19834,12961,27,95839,742632,6476,30308456,2261658,3135060,1356267,23364,838463,4113478,46316,797052,743296,483462,182326,0,159630,105536,366935,125161,2174,135103,535216,6601,2715,183436,2989,268315,70150,7,40916,34922,784948,73226,11870,30218,4,20736,1534,2086657,1,250913,2570,134101,98676,531649,76716,87313,632074,11046,1633,12244,2601,0,0,2744,4225,5277,164699,150170,17998,263752,920066,0,402551,16975,403622,2059102,1433851,2652984,861707,222105,1046739,5277561,40041,483,5269,2196,3,5002,2336,490696,43311,0,16322,4129,62526,255300,253003,20,7275,2050164,10514,150376,256676,30647,0,20299,0,317600,21915,12243,13685,183,26873,9320,13838,0,29245,432241,5380752,67114,2244868,638771,111,2482,420,617,4448,63,4286,1580,19,4,2400,0,0,368458,114303,3,275712,10667,310525,4159,171699,53453
97,2021-07-19,82586,130081,106337,13897,34790,1225,4407815,218427,121,0,185,1698,814,221,19898,1022,639700,331350,12108,265759,941343,4058,428682,0,13090,8081,2125,392548,187885,75782,17319329,260,397363,13340,164670,773,32496,60017,35261,1399812,6859,4777,1553145,999,1064,592,669,193,2745,273,145,181,1310,1599,1291,11686,63648,1053,392,739,936,570,425,53,75,18,627,876,2204,253,1085,395,1,39,977,387,1337,4408026,3837,11759,29205,317290,48493,352688,251795,39061,1638053,820,52,293230,699,11461,195,280241,443880,224299,75136,8591,6119,128113,18987,262457,3890,46000,9995,18887,2250,98,2964,58,30781,462,26,1399,438,341615,25005,6015,366250,3639640,95147,93764,160,293208,3706,23610,19834,12961,27,96098,743245,6476,30353710,2293875,3152653,1364545,23364,838849,4114129,46695,798906,743296,483462,182921,0,160347,105538,368420,126450,2174,135125,535485,6601,2715,184053,2994,268329,70667,7,40932,35087,791387,73321,11870,30233,4,20802,1534,2095953,1,250957,2574,134101,98686,533229,76839,87778,633332,11049,1633,12249,2607,0,0,2745,4225,5283,164720,150223,17998,263752,921095,0,403208,17146,404947,2060255,1439049,2653034,863089,222257,1046776,5296250,41046,500,5284,2197,3,5002,2336,492149,43522,0,16814,4144,62532,255300,253011,20,7275,2069085,10514,150376,261848,30647,0,20401,0,317600,21920,12268,13758,183,26873,9350,13852,0,29458,438356,5390739,68241,2245130,640248,111,2482,420,618,4448,63,4299,1623,19,4,2400,0,0,369101,114865,3,276952,11047,310601,4162,173320,55714
98,2021-07-20,82586,130086,107041,13930,34857,1225,4420995,218529,121,0,185,1701,816,221,19899,1022,639831,331429,12112,265832,951340,4058,429257,0,13117,8081,2125,392548,188019,75782,17371065,261,397648,13350,167171,773,32525,61039,35261,1400194,6859,4777,1555294,999,1064,592,669,193,2745,273,145,181,1310,1599,1291,11686,63648,1053,392,739,936,570,425,53,75,18,627,876,2204,253,1085,395,1,0,977,387,1337,4422866,3837,11759,29205,318436,48537,352777,256757,39061,1638061,841,53,293906,699,11466,195,280645,443880,225068,75136,8591,6158,128177,19086,262550,4233,46000,9995,18902,2250,104,2964,58,32036,462,26,1399,438,340769,25005,6015,367130,3640270,95221,93764,160,293208,3725,23655,19993,12961,27,96452,743449,6639,30390687,2323666,3168834,1372158,23364,839285,4115889,46724,801181,744365,490128,183211,0,161634,105549,369737,127692,2174,135168,535485,6601,2715,184476,2994,268382,70675,7,40951,35203,798954,73340,12376,30236,4,20901,1854,2104298,1,251033,2587,137602,98711,534814,78337,89010,634927,11051,1642,12261,2609,0,0,2746,4225,5287,164733,150223,17998,263752,922034,0,404606,17153,406280,2061951,1444253,2652994,867540,222362,1046881,5318062,41951,514,5295,2197,3,5002,2336,493240,43802,0,16814,4144,62543,255300,253059,20,7277,2085119,10514,150376,262828,30647,0,20581,0,317600,21924,12348,13801,183,26873,9390,13895,0,29663,443979,5395300,69377,2246076,641750,111,2482,420,618,4640,63,4302,1623,19,4,2404,0,0,369652,115514,3,276952,11443,310601,4162,174728,58155
99,2021-07-21,82586,130097,107776,13930,34893,1225,4431871,218585,121,0,186,1701,822,221,19899,1023,640018,331537,12158,265930,961044,4058,430287,0,13165,8081,2179,395353,188137,75782,17404495,261,397831,13350,170779,773,32570,61779,35261,1400461,6859,4777,1557199,1000,1065,592,670,193,2754,273,145,181,1310,1599,1291,11688,63660,1053,392,741,936,570,425,53,75,18,627,876,2213,253,1089,395,1,4,977,389,1373,4435550,3837,11759,29332,319731,48537,352868,261874,39061,1638393,857,53,294559,699,11466,195,282841,443880,225869,75608,8591,6166,128243,19221,262588,4550,46000,9995,18902,2250,104,2964,58,32036,462,26,1399,438,341053,25050,6015,368073,3641100,95221,93764,161,293208,3744,23719,20009,12961,27,96839,744051,6644,30429339,2356553,3185946,1379074,23364,839860,4118124,46751,803525,745005,492685,183980,0,163073,105557,371125,128905,2174,135213,535663,6616,2715,184476,2995,268429,70792,7,40972,35432,806856,73531,12626,30266,4,21010,1854,2112815,1,251125,2597,144245,98739,536626,80058,90199,636402,11051,1642,12275,2617,0,0,2747,4225,5287,164733,150243,17998,263752,922929,0,405811,17173,407622,2063637,1449579,2653025,870243,222478,1046952,5340283,43055,514,5304,2198,3,5002,2340,494264,44055,0,16814,4164,62560,255300,253132,20,7277,2098818,10514,150376,263758,30647,0,20681,0,317600,21928,12382,13846,183,26873,9440,13907,0,29841,449036,5400246,70519,2247016,643234,111,2487,588,618,4797,63,4319,1623,19,4,2404,0,0,370213,116009,3,279177,11971,310961,4162,175429,59627
100,2021-07-22,82586,130109,108537,13988,35082,1225,4447953,218676,121,0,188,1707,822,221,19901,1025,640202,331629,12158,266036,969610,4098,431489,0,13201,8125,2181,396914,188330,84189,17470332,269,397900,13350,173926,773,32617,62577,35261,1401177,6859,4777,1558669,1000,1066,592,670,193,2759,273,145,181,1310,1599,1291,11690,63662,1053,392,743,936,570,425,53,75,18,627,876,2218,253,1091,396,1,6,977,392,1373,4449027,3849,11759,29389,321048,48655,352966,270757,39061,1638500,877,58,295176,699,11466,196,287607,443880,226535,75608,8591,6201,128271,19392,262692,4729,46000,9995,18945,2250,104,2964,58,32036,462,26,1399,438,341358,25050,6080,369483,3642010,95221,93764,161,299752,3756,23719,20009,12961,27,97200,744714,6652,30468079,2392923,3204136,1386331,23364,840610,4119607,46773,806046,745551,495217,184461,0,164206,105575,372358,130742,2174,135262,535663,6621,2715,184852,2995,268474,70989,7,40990,35792,815292,73637,12868,30291,4,21085,1854,2120815,1,251242,2609,144245,98761,538370,80773,90448,637690,11054,1647,12302,2622,0,0,2749,4225,5295,164772,150251,17998,263752,923472,0,407055,17177,408973,2065100,1452813,2653088,873008,222600,1047000,5362424,43924,519,5304,2199,3,5002,2340,495650,44354,0,16889,4201,62576,255300,253200,20,7277,2109820,10514,150376,264755,30647,0,20846,0,317600,21933,12456,13902,183,26873,9484,13907,0,30043,453865,5405339,71750,2248036,644753,111,2487,588,618,5022,63,4336,1638,19,4,2404,0,0,370711,116755,3,280269,13421,310961,4162,177419,61723
101,2021-07-23,82586,130118,109349,13988,35284,1225,4464987,218796,121,0,188,1707,822,221,19902,1025,640430,331782,12158,266123,978616,4098,432655,0,13219,8125,2215,398595,188460,84189,17475091,269,398132,13350,177021,773,32617,63474,35261,1401704,6859,4780,1559891,1000,1066,592,673,193,2759,273,145,181,1310,1599,1291,11690,63662,1053,392,743,936,570,425,53,75,18,627,876,2218,253,1091,396,1,0,977,392,1373,4462579,3849,11759,29389,322423,48724,353103,276689,39061,1638606,877,59,295717,699,11466,196,292697,443880,227068,75724,8637,6249,128314,19570,262750,5521,46000,9995,18945,2250,104,2964,58,32036,462,26,1399,438,341672,25081,6080,370565,3642120,95871,93764,161,302441,3778,23733,20366,12961,27,97430,745277,6653,30468079,2431911,3220445,1394536,23364,841252,4120846,46819,808257,746015,498125,184885,0,165246,105582,373507,132138,2174,135295,535663,6621,2715,185468,2996,268521,71117,7,40999,36019,825386,73710,13119,30356,4,21168,1854,2120815,1,251347,2617,146977,98777,540474,82299,90761,639368,11058,1647,12352,2622,0,0,2749,4225,5296,164772,150263,17998,263752,923472,0,408155,17177,410297,2066827,1455137,2653172,876240,222727,1047117,5384350,44739,527,5319,2199,3,5002,2345,496810,44611,0,16889,4207,62587,255300,253281,20,7277,2133196,10514,150376,265708,30647,0,20919,0,317600,21937,12501,13964,183,26873,9529,13986,0,30256,453865,5410554,73062,2249296,646227,111,2487,588,618,5182,63,4336,1638,19,4,2404,0,0,371116,117303,3,280269,15536,311380,4163,179171,62986
102,2021-07-24,82586,130125,109951,13988,35423,1229,4480336,218958,121,0,188,1715,822,221,19904,1030,640685,331907,12158,266213,988339,4098,433782,0,13219,8125,2222,399649,188460,84189,17656625,269,398145,13355,181249,773,32699,64548,35261,1401834,6859,4782,1561758,1000,1066,592,674,193,2771,273,145,181,1310,1599,1291,11696,63662,1053,395,743,936,570,425,53,75,18,628,876,2219,253,1095,398,1,5,977,404,1373,4477155,3849,11759,29389,322423,48778,353238,282267,39061,1638611,888,59,296282,699,11466,196,297813,443880,227490,75724,8637,6282,128396,19769,262848,5686,46000,9995,18945,2250,104,2964,58,32036,462,26,1399,438,341848,25081,6205,371434,3643350,96115,93764,161,305003,3801,23809,20503,12961,27,97430,745277,6655,30543138,2471678,3239172,1402537,23364,841667,4122208,46819,810728,746406,498125,185762,0,166375,105590,374986,133444,2174,135326,536111,6621,2715,185468,2997,268620,71117,7,41014,36161,834857,73795,13524,30448,4,21256,1854,2140327,1,251437,2617,149533,98806,542078,82616,92030,641565,11063,1647,12405,2624,0,0,2778,4225,5296,164788,150273,17998,263752,925958,0,409216,17222,411592,2068499,1461749,2653221,880368,222839,1047199,5405818,44739,527,5319,2199,3,5002,2348,497965,44896,0,16889,4218,62595,255300,253362,20,7286,2147168,10514,150376,266665,30647,0,21022,0,317600,21942,12543,14022,183,26873,9586,14026,0,30440,457597,5415937,74418,2250174,647682,111,2488,1255,620,5182,63,4371,1686,19,4,2417,0,0,371463,117962,3,282201,17583,311380,4166,180535,64628
103,2021-07-25,82586,130139,110577,13988,35474,1229,4493984,219062,121,0,188,1715,822,221,19904,1030,640951,332056,12158,266321,998923,4098,434882,0,13219,8125,2239,400682,188460,84189,17702038,269,398151,13355,185402,773,32739,65264,35261,1402035,6859,4782,1563280,1002,1066,592,678,193,2779,273,145,181,1310,1599,1291,11698,63663,1053,395,744,936,570,425,53,75,18,628,876,2221,253,1098,398,1,4,977,411,1373,4487973,3862,11759,29497,322423,48833,353367,288414,39061,1638881,888,61,296932,699,11472,196,302952,443880,227612,75724,8637,6282,128396,19962,262862,5928,46000,9995,18945,2250,104,2964,58,32036,462,26,1399,438,341877,25081,6205,373088,3644560,96255,93764,161,307142,3811,23843,20582,12961,27,97430,745277,6658,30579106,2509318,3256856,1411029,23364,842888,4123209,46843,813868,746960,503416,185808,0,167365,105591,376098,135132,2174,135362,536111,6621,2715,186355,2997,268627,71117,7,41027,36419,844540,73873,13924,30557,4,21390,1854,2148642,1,251489,2627,154172,98825,543603,82767,92879,643615,11065,1647,12466,2624,0,0,2783,4225,5300,164789,150279,17998,275760,927599,0,409995,17222,412875,2070180,1467269,2653279,881570,222976,1047246,5424361,44739,527,5322,2199,3,5002,2348,499129,45170,0,16889,4229,62605,255300,253385,20,7286,2158183,10514,150376,267602,30647,0,21149,0,317600,21948,12555,14096,183,26873,9627,14069,0,30602,460361,5421148,75790,2250468,649173,111,2488,1255,620,5188,63,4374,1686,19,4,2418,0,0,371822,118638,3,283215,19342,311526,4166,181638,65913
104,2021-07-26,82586,130152,111322,14077,35686,1229,4508137,219168,121,0,189,1715,826,221,19906,1030,641222,332136,12298,266417,1009975,4136,435374,0,13255,8125,2250,400682,188835,87517,17704701,270,398224,13355,189729,773,32808,65950,35261,1402588,6859,4782,1564777,1002,1066,592,681,193,2788,273,145,181,1310,1599,1291,11701,63663,1053,395,744,936,570,426,53,75,18,628,876,2223,253,1098,398,1,4,977,413,1373,4505112,3864,11759,29497,322423,48901,353477,296341,39061,1639161,888,61,297851,699,11475,196,305025,443880,227970,75724,8637,6301,128414,20157,262925,6191,46000,9995,18989,2250,104,2964,58,32036,462,26,1399,438,342182,25113,6205,374753,3645870,96759,93764,161,308908,3811,23946,20665,12961,27,97711,745848,6665,30621469,2549692,3274346,1420995,23364,843765,4124323,46868,816719,747719,506116,186594,0,167365,105597,377434,136700,2174,135380,536397,6621,2715,187221,3000,268645,71490,7,41039,36672,853911,74020,13928,30683,4,21536,1854,2160130,1,251553,2646,154172,98838,546426,84993,93136,645301,11071,1647,12523,2634,0,0,2785,4225,5300,164798,150295,17998,276483,928722,0,410678,17222,414125,2070810,1473009,2653359,883372,223114,1047291,5440451,44754,531,5343,2199,3,5005,2348,500428,45479,0,17324,4229,62617,255300,253396,20,7290,2169452,10514,150376,269007,30647,0,21191,0,317600,21955,12603,14167,183,26873,9672,14102,0,30726,471196,5426733,77171,2250748,650683,111,2488,1255,620,5489,63,4393,1686,19,4,2418,0,0,372181,119449,3,284435,21344,311526,4166,182665,67827
105,2021-07-27,82586,130166,112050,14113,35742,1229,4519922,219280,121,0,190,1717,827,221,19907,1030,641541,332259,12298,266497,1022414,4146,435842,0,13255,8125,2275,403396,189063,87517,17715481,270,398335,13359,194410,773,32835,66725,35261,1402964,6859,4782,1566138,1002,1066,593,684,193,2793,273,145,181,1310,1599,1292,11705,63663,1053,395,744,936,570,426,53,75,18,628,876,2224,253,1103,398,1,6,977,414,1373,4526917,3864,11759,29497,325139,48966,353623,304153,39061,1639429,913,61,298953,699,11477,196,308553,443880,228624,75957,8637,6348,128541,20304,262968,6319,46000,9995,18989,2250,104,2964,58,33894,462,26,1399,438,342647,25113,6205,376088,3647240,96759,93764,161,311828,3830,23966,20773,12961,27,98410,746219,6668,30663147,2596820,3291979,1429542,23364,844619,4126741,46892,819982,748312,509015,187563,0,170494,105613,378810,138316,2174,135431,536559,6621,2715,187960,3002,268769,71497,7,41066,36878,865437,74110,13930,30857,4,21668,1854,2171095,1,251645,2652,158505,98869,549116,86079,93508,647079,11099,1661,12610,2638,0,0,2795,4225,5300,164837,150307,17998,277010,935742,0,411945,17257,415391,2072564,1478625,2653407,888423,223210,1047388,5459932,44769,531,5343,2202,3,5005,2348,501449,45768,0,17324,4238,62637,255300,253480,20,7388,2180494,10514,150376,270356,30647,0,21285,0,317600,21961,12664,14245,183,26873,9707,14191,0,30934,479032,5433841,78415,2251898,652180,111,2488,1255,623,5831,63,4403,1686,19,4,2425,0,0,372448,120320,3,285776,22946,311560,4168,183534,70496
